fecha_publicacion_ta;c1;c2;;enlace_infocomplementaria;;;;;;;enlace_tramites
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.digap.cl/wpress/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;https://www.portaltransparencia.cl/PortalPdT/web/guest/directorio-de-organismos-regulados?p_p_id=pdtorganismos_WAR_pdtorganismosportlet&orgcode=805abc73c7379f66acab6f88d12d9df6 target=_blankEnlace/a;;;;;;;https://www.portaltransparencia.cl/PortalPdT/ingreso-sai-v2?idOrg=566 target=_blankEnlace/a
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/tramites/2013-06-18-20-09-37/introduccion target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/tramites/2013-06-18-20-09-37/introduccion target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/tramites/2013-06-18-20-09-37/introduccion target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/tramites/2013-06-18-20-09-37/introduccion target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/tramites/2013-06-18-20-09-37/introduccion target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/tramites/2013-06-18-20-09-37/introduccion target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/tramites/2013-06-18-20-09-37/control-de-licencias target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/tramites/2013-06-18-20-09-37/introduccion target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/tramites/2013-06-18-20-09-37/duplicados target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/tramites/2013-06-18-20-09-37/permisos-de-circulacion target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/tramites/2013-06-18-20-09-37/introduccion target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/tramites/2013-06-18-20-09-37/obtencion-de-licencias target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/tramites/2013-06-18-20-09-37/permisos-de-circulacion target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/tramites/2013-06-18-20-09-37/permisos-de-circulacion target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/tramites/2013-06-18-20-09-37/permisos-de-circulacion target=_blankEnlace/a;;;;;;;http://www.lareina.cl/index.php/2013-06-18-20-39-41/2013-06-18-21-00-19/pago-de-su-permiso-de-circulacion target=_blankEnlace/a
30-08-2022;;;;http://www.lareina.cl/index.php/tramites/2013-06-18-20-09-37/permisos-de-circulacion target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/tramites/patentes-comerciales target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/images/Archivos/patente/patente_alcoholes.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/images/Archivos/patente/patente_industrial.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/tramites/patentes-comerciales target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/tramites/patentes-comerciales target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/tramites/patentes-comerciales target=_blankEnlace/a;;;;;;;https://www.proexsi.cl/la_reina/patcom/ target=_blankEnlace/a
30-08-2022;;;;https://www.lareina.cl/index.php/tramites/tesoreria target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/tramites/patentes-comerciales target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/2013-06-18-20-39-41/2013-06-18-21-02-29/retiro-de-ramas target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/2013-06-18-20-39-41/2013-06-18-21-02-29/poda-de-arboles target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.lareina.cl/index.php/unidades-municipales/direccion-de-obras target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/2013-06-18-21-22-37/servicios-comunitarios/desarrollo-social target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://www.lareina.cl/index.php/2013-06-18-21-22-37/servicios-comunitarios/desarrollo-social target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/06e816ACTA ELECCIÓN DE DIRECTORIO.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/Ordenanzas/Decreto Exento N 7071.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/87b4a7Depto. transito.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/49afabFormulario Solicitud de informacion.pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;http://transparencia.munilaunion.cl/Documentos/ActosResoluciones/d12b98SOLICITUD DE MODIFICACI_N DE ESTATUTOS (1).pdf target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;https://www.minvu.gob.cl/elementos-tecnicos/formularios/formularios-de-permisos-de-edificacion/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.minvu.gob.cl/elementos-tecnicos/formularios/formularios-de-permisos-de-edificacion/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.minvu.gob.cl/elementos-tecnicos/formularios/formularios-de-permisos-de-edificacion/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.minvu.gob.cl/elementos-tecnicos/formularios/formularios-de-permisos-de-edificacion/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.minvu.gob.cl/elementos-tecnicos/formularios/formularios-de-permisos-de-edificacion/ target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/64b0e2ACTA+ELECCI%C3%93N+DE+DIRECTORIO.pdf/18f55632-6883-4c15-868b-c41fbb5ada9c target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/4bbad7COMUNICACI%C3%93N+MODIFICACI%C3%93N+DIRECTORIO+POR+SUPLENTES.pdf/402a2a75-5c6f-4ec9-b188-ff32be72f8eb target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;http://bcn.cl/2f7k6. target=_blankEnlace/a;;;;;;;https://lagoranco.domdigital.cl/ target=_blankEnlace/a
30-08-2022;;;;http://bcn.cl/2f7k6. target=_blankEnlace/a;;;;;;;https://lagoranco.domdigital.cl/ target=_blankEnlace/a
30-08-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/DECRETO+EXENTO+N%C2%BA 223-2021+MODIFICA+REGLAMENTO+MUNICIPAL+DE+AYUDAS+SOCIALES.pdf/94f23525-12bf-4c93-86a1-6765cbeed382 target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/DECRETO+EXENTO+N%C2%BA 223-2021+MODIFICA+REGLAMENTO+MUNICIPAL+DE+AYUDAS+SOCIALES.pdf/94f23525-12bf-4c93-86a1-6765cbeed382 target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/DECRETO+EXENTO+N%C2%BA 1.001-2020+MODIFICA+REGLAMENTO++BECA+MUNICIPAL.pdf/858ddfc1-2e30-4c6e-93a8-840066ab6481 target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;http://bcn.cl/2f7k6. target=_blankenlace/a;;;;;;;https://lagoranco.domdigital.cl/ target=_blankEnlace/a
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;https://www.portaltransparencia.cl/PortalPdT/pdtta/-/ta/MU128/OA/OANT/58813948?estadoItem=En+elaboraci%C3%B3n target=_blankEnlace/a;;;;;;;https://lagoranco.domdigital.cl/ target=_blankEnlace/a
30-08-2022;;;;http://bcn.cl/2f7k6. target=_blankEnlace/a;;;;;;;https://lagoranco.domdigital.cl/ target=_blankEnlace/a
30-08-2022;;;;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU128 target=_blankEnlace/a;;;;;;;https://lagoranco.domdigital.cl/ target=_blankEnlace/a
30-08-2022;;;;https://www.portaltransparencia.cl/PortalPdT/directorio-de-organismos-regulados/?org=MU128 target=_blankEnlace/a;;;;;;;https://lagoranco.domdigital.cl/ target=_blankEnlace/a
30-08-2022;;;;http://bcn.cl/2ik97 target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;http://bcn.cl/2ik97 target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;http://www.municipalidadlagoranco.cl/ target=_blankEnlace/a
30-08-2022;;;;http://bcn.cl/2f7k6. target=_blankEnlace/a;;;;;;;https://lagoranco.domdigital.cl/ target=_blankEnlace/a
30-08-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/DECRETO+EXENTO+N%C2%BA 223-2021+MODIFICA+REGLAMENTO+MUNICIPAL+DE+AYUDAS+SOCIALES.pdf/94f23525-12bf-4c93-86a1-6765cbeed382 target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;https://www.portaltransparencia.cl/PortalPdT/documents/10179/62801/DECRETO+EXENTO+N%C2%BA 223-2021+MODIFICA+REGLAMENTO+MUNICIPAL+DE+AYUDAS+SOCIALES.pdf/94f23525-12bf-4c93-86a1-6765cbeed382 target=_blankEnlace/a;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;http://bcn.cl/2f7k6. target=_blankEnlace/a;;;;;;;https://lagoranco.domdigital.cl/ target=_blankEnlace/a
30-08-2022;;;;http://bcn.cl/2f7k6. target=_blankEnlace/a;;;;;;;https://lagoranco.domdigital.cl/ target=_blankEnlace/a
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;Sin informacion;;;;;;;No tiene
30-08-2022;;;;http://bcn.cl/2f7k6. target=_blankEnlace/a;;;;;;;https://lagoranco.domdigital.cl/ target=_blankEnlace/a
30-08-2022;;;;http://bcn.cl/2f7k6 target=_blankEnlace/a;;;;;;;https://lagoranco.domdigital.cl/ target=_blankEnlace/a
30-08-2022;;;;http://bcn.cl/2f7k6. target=_blankEnlace/a;;;;;;;https://lagoranco.domdigital.cl/ target=_blankEnlace/a
30-08-2022;;;;http://bcn.cl/2f7k6. target=_blankEnlace/a;;;;;;;https://lagoranco.domdigital.cl/ target=_blankEnlace/a
